16072,dumpster,
16073,chloride,n. 氯化物
16074,retiring,adj. 退休的；不善社交的；过隐居生活的
16075,demonize,
16076,four-year-old,
16077,amplifier,n. 放大器，扩大器；扩音器
16078,luster,n. 光泽；光彩
16079,drone,n. 雄蜂；嗡嗡的声音；懒惰者
16080,rambling,adj. 漫步的；闲聊的；蔓生的
16081,sap,n. 树液；活力；坑道；精力，元气
16082,purr,n. 咕噜咕噜声；（猫的）呜呜声；（机器等）颤动声
16083,celebratory,
16084,azalea,n. [植]杜鹃花
16085,psychometric,
16086,involuntarily,
16087,purveyor,n. 承办商；伙食承办商；供应粮食者；供应货物或提供服务的人或公司
16088,predictability,n. 可预测性；可预言
16089,mangrove,n. 红树林
16090,hoe,vt. 锄，用锄头
16091,well-to-do,
16092,one-tenth,
16093,disobey,v. 不服从；违反
16094,barter,vi. 进行易货贸易；作物物交换；讨价还价
16095,usurp,vt. 篡夺；夺取；侵占
16096,uncompromising,
16097,life-size,
16098,busily,adv. 忙碌地，起劲地
16099,synchronize,vt. 使……合拍；使……同步
16100,iodine,n. 碘；碘酒
16101,broiler,n. 酷热的日子；烤肉；烤焙用具
16102,megawatt,
16103,pike,n. 梭子鱼；矛；尖头；通行费；[口]收费道路
16104,inexorably,adv. 冷酷地；无情地
16105,communicative,adj. 爱说话的，健谈的；交际的；无隐讳交谈的
16106,toughen,
16107,reliant,adj. 依赖的；可靠的；信赖的
16108,rocket,vi. 飞驰，飞快地移动；迅速增加
16109,conciliatory,adj. 安抚的；调停的；调和的
16110,breezy,adj. 有微风的；轻松愉快的；通风好的；活泼的
16111,placard,n. 海报，标语牌；招贴
16112,stainless-steel,
16113,array,n. 衣服；排列，列阵；大批，一系列；[计]数组，阵列
16114,particulate,adj. 微粒的
16115,artful,adj. 狡猾的；巧妙的；有技巧的；欺诈的
16116,fruitless,adj. 不成功的，徒劳的；不结果实的
16117,gourd,n. 葫芦，葫芦属植物；[俚]脑瓜
16118,golfing,
16119,reborn,adj. 再生的；更新的
16120,overgrown,
16121,hoot,n. 鸣响；嘲骂声；汽笛响声
16122,re-emerge,
16123,headway,n. 前进；进步；航行速度；间隔时间
16124,daily,adj. 每日的；日常的
16125,consign,vt. 托运；寄存；交付；把…委托给
16126,stubby,adj. 短而粗硬的；又短又秃的；断株样的
16127,proffer,n. 提供；提出；提议
16128,twitch,n. 抽搐；痉挛；抽动；阵痛
16129,impotent,adj. 无力的；无效的；虚弱的；阳萎的
16130,inhuman,adj. 无人性的；野蛮的；残忍的
16131,pre-dawn,
16132,anoint,vt. 给…涂油；用油擦；[宗教]抹油使神圣化
16133,veil,n. 面纱；面罩；遮蔽物；托词
16134,launder,vt. 洗涤；清洗；洗黑钱（把来路可疑的钱弄得貌似合法）
16135,jumbo,adj. 巨大的；特大的
16136,voluminous,adj. 多卷的，长篇的；大量的；著书多的
16137,sky,n. 天空；顶点
16138,inkling,n. 暗示；略知；模糊概念
16139,perestroika,
16140,departmental,adj. 部门的；各县的；分科的
16141,bemused,
16142,furor,n. 狂热；激怒；喧闹；感动
16143,thermostat,
16144,ready-made,
16145,partake,vi. 参与；分享；分担；带有某种性质
16146,steadfast,adj. 坚定的；不变的
16147,stanza,n. 演出期；局；场；诗的一节
16148,telegraph,n. 电报机，电报
16149,embroil,vt. 使卷入；使混乱
16150,compatriot,n. 同国人；同胞
16151,commons,n. 平民百姓
16152,bulkhead,n. 隔板；防水壁
16153,archetypal,
16154,concierge,n. 门房；看门人
16155,nymph,n. [希神][罗神]居于山林水泽的仙女；美丽的少女；女神；蛹
16156,qualifier,n. 限定词，限定语；取得资格的人；修饰语
16157,siphon,n. 虹吸管
16158,spoils,n. 赃物；战利品（spoil的复数）
16159,scoreboard,n. 记分板，记分牌
16160,tendril,
16161,rigorously,adv. 严厉地；残酷地
16162,subcontractor,
16163,carver,n. 切肉刀；雕刻者；切肉的人
16164,homogeneity,n. 同种；同质；同次性（等于homogeneousness）
16165,terrier,n. 一种活泼的小狗；地籍册；国防自卫队
16166,close-up,
16167,altruism,n. 利他；利他主义
16168,orphaned,
16169,unforgiving,
16170,sabotage,vt. 妨害；对…采取破坏行动
16171,reciprocate,vt. 互换；报答；互给
16172,euthanasia,
16173,cracking,adj. 敏捷的；出色的；重大的
16174,solicitation,n. 诱惑；恳求；教唆
16175,ballerina,n. 芭蕾舞女演员，芭蕾舞女
16176,aviator,n. 飞行员
16177,Washington-based,
16178,roofing,n. 屋顶；盖屋顶；屋顶盖法
16179,glassy,adj. 像玻璃的；光亮透明的；呆滞的
16180,encryption,n. 加密；加密术
16181,scathing,adj. 严厉的；损伤的
16182,malady,n. 疾病；弊病；腐败
16183,cardinal,adj. 主要的，基本的；深红色的
16184,soulful,adj. 感情上的；高尚的；充满精神的
16185,quandary,n. 困惑；为难；窘境
16186,standardization,n. 标准化；规格化；校准
16187,standstill,
16188,second-floor,
16189,mightily,adv. 强烈地，激烈地；非常地
16190,jiggle,
16191,syntax,n. 语法；句法；有秩序的排列
16192,maturation,n. 成熟；[医]化脓；[生]生殖细胞之形成
16193,thirty-eight,
16194,canteen,n. 水壶；食堂，小卖部
16195,montage,n. 蒙太奇（电影的基本结构手段和叙事方式）；混合画，拼集的照片
16196,epidemiologist,
16197,strengthening,v. 强化；加固（strengthen的ing形式）
16198,lopsided,adj. 不平衡的，倾向一方的
16199,resolutely,adv. 坚决地；毅然地
16200,congenital,
16201,archetype,n. 原型
16202,abiding,adj. 持久的，永久的；不变的
16203,nifty,adj. 俏皮的；漂亮的
16204,sensuous,adj. 感觉上的，依感观的；诉诸美感的
16205,stone,n. 石头；宝石；结石
16206,trepidation,n. 惊恐；恐惧；忧虑；颤抖
16207,Cajun,n. 法人后裔（移居美国路易斯安纳州的）
16208,dab,n. 轻拍；少量；熟手；比目鱼
16209,conspirator,n. 阴谋者；反叛者；同谋者
16210,US-led,
16211,hunker,
16212,grease,vt. 涂脂于；贿赂
16213,morbid,adj. 由病引起的；病态的；恐怖的；病变部位的
16214,handsomely,adv. 慷慨地；漂亮地；相当大地
16215,stymie,vt. 从中作梗，阻挠；妨碍
16216,clatter,n. 哗啦声；嘈杂的谈笑声；咔嗒声
16217,hilly,adj. 多小山的；陡的；多坡的；丘陵的
16218,inflow,n. 流入；流入物；[机]岭量
16219,queue,n. 队列；长队；辫子
16220,profanity,
16221,linguistics,n. 语言学
16222,foolishness,n. 愚蠢；可笑
16223,talker,n. 说话的人；健谈者；空谈者
16224,slumber,n. 睡眠；麻木状态；静止状态
16225,kidding,n. 开玩笑；山羊产羔
16226,grown,adj. 长大的；成年的；长满某物的
16227,morsel,n. （食物）少量；一口
16228,backwater,n. 死水；回水；停滞不进的状态或地方
16229,hubris,n. 傲慢；狂妄自大
16230,telecom,
16231,hypocrite,n. 伪君子；伪善者
16232,bazaar,n. 集市；市场；义卖市场
16233,gleefully,
16234,mid-morning,
16235,consulate,n. 领事；领事馆；领事任期；领事职位
16236,self-proclaimed,
16237,insinuate,vt. 暗示；使逐渐而巧妙地取得；使迂回地潜入
16238,miscellaneous,
16239,somewhat,n. 几分；某物
16240,bottle,n. 瓶子；一瓶的容量
16241,whaling,n. 捕鲸；捕鲸业；[口]一阵痛打
16242,clarinet,n. [乐]单簧管；竖笛，黑管
16243,insignia,n. 徽章；记号，标志；荣誉
16244,categorization,n. 分门别类；编目方法；分类
16245,instigate,vt. 怂恿；煽动；唆使；教唆
16246,minimalist,n. 极简抽象派艺术家；最低限要求者；最低纲领主义者
16247,sickle,n. 镰刀
16248,altruistic,adj. 利他的；无私心的
16249,undetected,adj. 未被发现的；未检测到的
16250,bewildering,adj. 使人困惑的；令人产生混乱的
16251,waning,n. 减弱；月亏
16252,fifty-five,
16253,chairwoman,
16254,brunette,n. 浅黑肤色的女人
16255,croon,vi. 低声歌唱；满怀柔情地唱流行歌曲
16256,buoy,n. 浮标；浮筒；救生圈；航标
16257,Nicaraguan,
16258,fast,adj. 快速的，迅速的；紧的，稳固的
16259,progressive,adj. 进步的；先进的
16260,acoustic,adj. 声学的；听觉的；音响的
16261,cursory,adj. 粗略的；草率的；匆忙的
16262,severed,adj. 隔断的；切断的
16263,resell,vt. 转售；再卖；转卖
16264,he/she,
16265,appendage,n. 附加物；下属；[生]附器（如植物的枝叶和动物的腿尾）
16266,intermittently,adv. 间歇地
16267,flush,n. 激动，洋溢；面红；萌芽；旺盛；奔流
16268,infringement,
16269,circuitry,n. 电路系统；电路；电路学；一环路
16270,quadrant,n. 象限；象限仪；四分之一圆
16271,renegotiate,
16272,surname,n. 姓，姓氏；绰号，别名
16273,extraterrestrial,
16274,kangaroo,n. [动]袋鼠
16275,fence,n. 栅栏；围墙；剑术
16276,enormity,n. 巨大；暴行；极恶
16277,re-entry,
16278,cave,vt. 使凹陷，使塌落；在…挖洞穴
16279,essayist,
16280,adamantly,
16281,slut,n. 懒妇；母狗；荡妇
16282,gondola,n. 两头尖的平底船；狭长小船；无盖货车
16283,fecal,adj. 排泄物的；残渣的；糟粕的
16284,unequivocal,adj. 不含糊的；明确的
16285,propagation,n. 传播；繁殖；增殖
16286,decentralization,
16287,concurrently,adv. 兼；同时发生地
16288,self-worth,
16289,wistfully,
16290,lichen,n. 地衣；青苔
16291,sultry,
16292,nugget,n. 天然金块，矿块；珍闻，珍品
16293,stereotyping,
16294,ever-present,
16295,headstone,n. 基石；墓石
16296,testimonial,n. 证明书；推荐书
16297,speckled,
16298,cordless,n. 不用电线的
16299,herald,n. 报信者；传令官；先驱
16300,stamped,adj. 盖上邮戳的；铭刻的；顿足的
16301,reggae,n. 瑞格舞（西印度群岛的一种舞蹈及舞曲）
16302,practicing,adj. 在工作的，开业的
16303,motorized,adj. 摩托化的；机动化的
16304,disordered,adj. 混乱的；害了病的；发狂的；失调的
16305,leeway,n. [航海]风压差；[口]余地；[航空]偏航；[喻]落后
16306,hairline,n. 极细的线；发际线；细缝
16307,grille,n. 格子；格子窗；（银行，邮局柜台上的）铁栅
16308,reasoned,adj. 详尽论述的；理由充分的；合乎逻辑的
16309,Enquirer,n. 寻问者；追究者
16310,fickle,adj. 易变的；浮躁的；变幻无常的
16311,widower,n. 鳏夫
16312,bluff,n. 绝壁；断崖；吓唬
16313,computer-generated,
16314,globular,adj. 球状的；由小球形成的；闻名世界的
16315,foreshadow,vt. 预示；成为…的前兆
16316,collecting,
16317,stacked,adj. [俚]妖艳的；（女人）身材丰满匀称的
16318,riff,
16319,mosaic,adj. 摩西的；拼成的；嵌花式的
16320,contiguous,adj. 接触的；邻近的；连续的
16321,attitudinal,
16322,illuminated,
16323,dissection,n. 解剖，切开；解剖体；详细查究
16324,boundless,adj. 无限的；无边无际的
16325,redesign,vt. 重新设计
16326,tolerable,adj. 可容忍的；可以的
16327,amenable,adj. 有责任的，应服从的；有义务的；经得起检验的
16328,warp,n. 弯曲，歪曲；偏见；乖戾
16329,decompose,vi. 分解；使腐烂
16330,sapling,n. 树苗；年轻人
16331,bushy,adj. 灌木茂密的；浓密的；多毛的
16332,broker,n. 经纪人，掮客
16333,milk,n. 牛奶；乳状物
16334,creeping,adj. 爬行的；迟缓的；毛骨悚然的；奉承的
16335,cheesy,adj. 干酪质的；下等的；【俚】漂亮的
16336,fleece,n. 羊毛，绒头织物；羊毛制的覆盖物
16337,labor-intensive,
16338,triumphantly,
16339,commemorative,
16340,buzzing,adj. 嗡嗡响的；嘈杂的
16341,purist,n. 纯化论者，力求纯化的人
16342,great-grandfather,
16343,maxim,n. 格言；座右铭；准则
16344,uneducated,
16345,wholeheartedly,
16346,grimace,vi. 扮鬼脸；作怪相；作苦相
16347,triplet,n. 三个一组；[音]三连音符；三元组中的一个；三胞胎之一
16348,ire,n. 忿怒
16349,weakened,
16350,genesis,n. 起源；发生
16351,dogwood,
16352,amorphous,adj. 无定形的；无组织的；非晶形的
16353,five-minute,
16354,undisputed,
16355,troublemaker,
16356,quickness,n. 急速，迅速；尖锐化
16357,canine,adj. 犬科的；犬的；似犬的；犬齿的
16358,jigsaw,n. 线锯；镂花锯；拼图玩具
16359,well-trained,
16360,horrified,adj. 惊骇的；带有恐怖感的
16361,die-hard,
16362,clearing,n. 清扫；结算；空地
16363,co-director,
16364,private-sector,
16365,repulsive,adj. 排斥的；击退的；令人厌恶的；冷淡的
16366,default,vi. 拖欠；不到场；不履行
16367,invoice,n. 发票；发货单；货物
16368,inflationary,adj. 通货膨胀的；通货膨胀倾向的；通货膨胀引起的
16369,preponderance,n. 多数；优势；占优势
16370,pantheon,n. 万神殿；名流群
16371,nine-year-old,
16372,saber,n. 军刀；[体]佩剑；骑兵
16373,deceit,n. 欺骗；谎言；欺诈手段
16374,Balkan,
16375,issuing,
16376,repatriation,
16377,creaking,
16378,ebb,n. 退潮；衰退；衰落
16379,epitome,n. 缩影；摘要；象征
16380,woefully,adv. 悲伤地；不幸地；使人痛苦地
16381,revulsion,n. 剧变；厌恶；强烈反感；抽回
16382,energy-efficient,
16383,slime,n. 黏液；烂泥
16384,streetcar,n. 有轨电车
16385,amiable,adj. 和蔼可亲的，亲切的
16386,toy,n. 玩具；小装饰品；不值钱的东西
16387,Tamil,n. 泰米尔语；泰米尔人
16388,wan,abbr. 广域网（Wide Area Network）
16389,adage,n. 格言，谚语；箴言
16390,mm,
16391,snag,n. 障碍；意外障碍；突出物
16392,shelve,vt. 搁置，将某事放到一旁不予考虑
16393,sampler,n. 取样器；采样器；样品检查员
16394,psychoanalytic,adj. 心理分析的；精神分析的
16395,Protestantism,
16396,top-notch,
16397,hurtful,
16398,packaged,adj. 包装过的
16399,trapper,n. 设陷阱捕兽者；捕捉器；矿井风门开关管理员
16400,sabbatical,adj. 安息日的
16401,airfare,n. 飞机票价
16402,law-abiding,
16403,darling,n. 心爱的人；亲爱的
16404,circumference,n. 圆周；周长；胸围
16405,paltry,adj. 不足取的；无价值的；琐碎的；卑鄙的
16406,binary,adj. 二元的，二态的；二进制的
16407,cross-sectional,
16408,frond,n. [植]叶状体；（蕨类等的）叶，复叶
16409,black,adj. 黑色的；黑人的；邪恶的
16410,mournful,adj. 悲哀的；令人惋惜的
16411,demonic,adj. 有魔力的，恶魔的
16412,lithium,n. 锂（符号Li）
16413,steeply,adv. 险峻地；陡峭地
16414,housework,n. 家务事
16415,organic,adj. 有机的；器官的；组织的；根本的
16416,sh,int. 嘘；安静
16417,pruning,n. 修剪；剪枝
16418,pretzel,
16419,permanence,n. 持久；永久
16420,swirling,n. 漩涡；涡流
16421,riveting,adj. 吸引人的
16422,poise,n. 姿势；平衡；镇静
16423,gash,n. 很深的裂缝；砍得很深的伤口
16424,annihilation,
16425,premier,adj. 第一的；最初的
16426,berate,vt. 严责；申斥
16427,testicle,n. [医]睾丸
16428,hatchery,n. 孵卵处
16429,Israeli-Palestinian,
16430,arbitrarily,
16431,unending,adj. 不断的，无止境的；经常被重复的
16432,misread,vt. 读错；误解；看错
16433,relapse,vi. 再度堕落；再陷邪道；故态复萌；旧病复发
16434,aria,n. 咏叹调，独唱曲
16435,baboon,n. [动]狒狒
16436,authoritarianism,
16437,succinctly,
16438,dismay,n. 沮丧，灰心；惊慌
16439,bough,n. 大树枝
16440,reassemble,vi. 重新集合
16441,alright,adj. 没问题的
16442,giving,n. 给予；给予物；礼物
16443,hustle,vt. 催促；猛推；强夺
16444,slosh,
16445,springboard,n. [体]跳板；出发点
16446,ref,abbr. 裁判（等于referee）；参考（等于reference）
16447,ideologue,
16448,structurally,adv. 在结构上
16449,self-consciousness,
16450,unannounced,
16451,choke,vt. 使窒息；呛；阻塞；扑灭；抑制
16452,puny,adj. 弱小的；微小的；微不足道的
16453,encampment,
16454,cable,n. 电缆；海底电报
16455,unchallenged,adj. 未引起争论的；不成问题的；不回避的
16456,recline,vi. 依赖；斜倚；靠
16457,zenith,n. 顶点；最高点；顶峰
16458,reheat,vt. 再热；将…重新加热
16459,unassuming,
16460,faceless,adj. 无个性的；匿名的，不知名的；无脸面的
16461,deconstruct,
16462,drool,vi. 流口水；胡说
16463,motor,n. 发动机，马达；汽车
16464,handicap,n. 障碍；不利条件，不利的因素
16465,self-destructive,
16466,treated,v. 对待；招待；治疗（treat的过去分词）
16467,projectile,adj. 抛射的；抛掷的；供抛射用的；[动]（触角等）能伸出的
16468,domesticated,
16469,soundly,adv. 健全地；完全地；稳健地；彻底地；牢固地
16470,insurmountable,
16471,unbiased,adj. 无偏见的；公正的
16472,catheter,n. [医]导管；导尿管；尿液管
16473,seedy,adj. 多种子的；结籽的；破烂的
16474,shambles,
16475,outdo,vt. 胜过；超过
16476,pulley,n. 滑轮；滑车；皮带轮
16477,panacea,n. 万能药；灵丹妙药
16478,encapsulate,vt. 压缩；将…装入胶囊；将…封进内部
16479,finality,n. 定局；终结；结尾；最后的事物；最后的言行
16480,acuity,n. 尖锐；敏锐；剧烈
16481,machete,
16482,oral,adj. 口头的，口述的
16483,chariot,n. 二轮战车
16484,sacrificial,adj. 牺牲的；献祭的
16485,chewing,n. 嚼
16486,fragility,n. 脆弱；易碎性；虚弱
16487,powered,adj. 有动力装置的；以…为动力的
16488,nightstand,
16489,defector,
16490,impressed,adj. 外加的；印象深刻的；了不起的；受感动的
16491,payday,n. 交割日；发薪日
16492,orgy,n. 狂欢；放荡
16493,inconsequential,adj. 不重要的；不合理的；不合逻辑的
16494,brood,vt. 沉思；孵
16495,wrongful,adj. 不正当的；不讲道理的；不合法的
16496,disprove,vt. 反驳，证明…是虚假的
16497,silt,n. 淤泥，泥沙；煤粉；残渣
16498,evaluator,n. 评估员；[计]鉴别器；求值程序
16499,jumpsuit,
16500,tumble,vi. 倒塌；滚动；摔倒；打滚；仓惶地行动
16501,well-dressed,
16502,health-related,
16503,secularism,
16504,realignment,
16505,ruefully,adv. 可怜地；悲伤地
16506,feral,adj. 野生的；凶猛的；[诗歌]阴郁的
16507,genteel,adj. 上流社会的；有教养的，文雅的
16508,t-test,
16509,syndicate,n. 辛迪加；企业联合；财团
16510,chafe,vt. 擦破；擦热；擦痛；激怒
16511,overseer,n. 监督；工头
16512,sidekick,
16513,assail,vt. 攻击；质问；着手解决
16514,starry,adj. 布满星星的；闪闪发光的；星光照耀的；星形的
16515,reconstitute,vt. 重新设立；重新组成
16516,sterilization,n. 消毒，杀菌；使不孕；无用状态
16517,dill,n. [植]莳萝；莳萝的种子
16518,liquidity,n. 流动性；流动资产；偿债能力
16519,tenderloin,
16520,punctuation,n. 标点；标点符号
16521,admiring,adj. 赞赏的，羡慕的
16522,feisty,
16523,endearing,adj. 可爱的；引起爱情的；讨人喜欢的
16524,cloak,n. 斗蓬；宽大外衣；托词
16525,biz,n. [俚]商业（等于business）
16526,degenerate,vt. 使退化；恶化
16527,co-write,
16528,Somali,n. 索马里人；索马里语
16529,tantalize,vt. 逗弄；使干着急
16530,falcon,n. 猎鹰；隼
16531,restaurateur,
16532,mirage,n. 海市蜃楼；幻想，妄想
16533,masquerade,vi. 化装；伪装
16534,tepid,adj. 微温的，温热的；不太热烈的；不热情的
16535,forebear,
16536,surcharge,n. 超载；额外费
16537,defenseless,
16538,dispenser,
16539,unfettered,adj. 被除去脚镣的；无拘无束的
16540,belittle,vt. 轻视；贬低；使相形见小
16541,margarita,
16542,fatten,vt. 使肥沃；使充实；养肥
16543,alleyway,n. 小巷；窄街；胡同；走廊
16544,ail,vt. 使苦恼，使烦恼
16545,schoolgirl,n. 女学生
16546,char,vi. 烧焦；打杂
16547,constrict,vt. 压缩；束紧
16548,coursework,
16549,smudge,vt. 弄脏，涂污；用浓烟熏
16550,refrigeration,
16551,top-down,
16552,lifeboat,n. 救生艇，救生船
16553,uprooted,
16554,zealous,adj. 热心的，热情的，积极的
16555,hiding,n. 隐匿；躲藏处；[口]殴打
16556,Kuwaiti,adj. 科威特的；科威特人的
16557,irritated,
16558,concise,adj. 简明的，简洁的
16559,boisterous,adj. 喧闹的；狂暴的；猛烈的
16560,environmentalism,
16561,passively,adv. 被动地；顺从地
16562,deceptively,adv. 迷惑地，骗人地；虚伪地
16563,bile,n. 胆汁；愤怒
16564,burrito,
16565,oriented,adj. 定向的；导向的；以…为方向的
16566,ominously,
16567,anchovy,n. 凤尾鱼；鳀鱼
16568,demeaning,adj. 降低身份的；有损人格的
16569,plunder,n. 抢夺；掠夺品；战利品
16570,router,n. 路由器；刳刨者
16571,eccentricity,n. 古怪；怪癖；[数]离心率
16572,boast,vt. 以有…而自豪；夸口说，自吹自擂说
16573,refuse,n. 废物；垃圾
16574,coolness,n. 凉爽；冷静；冷
16575,dammit,
16576,noodle,n. 面条；[俚]笨蛋
16577,hangout,n. 巢穴，（流氓）住所
16578,time-honored,
16579,kennel,n. 狗屋；养狗场；阴沟；一群狗
16580,underly,
16581,weeping,adj. 哭泣的，滴水的；垂枝的
16582,sizzle,vi. 发嘶嘶声
16583,sketchy,adj. 写生风格的；写生的；概略的
16584,masquerade,vi. 化装；伪装
16585,studied,adj. 有计划的；故意的
16586,roil,vt. 搅浑；惹怒
16587,toll,vt. 征收；敲钟
16588,Panamanian,n. 巴拿马人
16589,responder,n. 响应器；回答者
16590,pernicious,adj. 有害的；恶性的；致命的；险恶的
16591,trespass,vi. 侵入；打扰；冒犯；犯罪
16592,commercialization,n. 商品化，商业化
16593,profusion,n. 丰富，充沛；慷慨
16594,waterfowl,
16595,Mayan,n. 玛雅人；玛雅语
16596,incongruous,adj. 不一致的；不协调的；不和谐的
16597,unambiguous,adj. 不含糊的；清楚的；明白的
16598,indigent,adj. 贫穷的（副词indigently）；贫困的
16599,epidemiological,
16600,capital,n. 首都，省会；大写字母；资金；资本家
16601,stand-alone,
16602,tutorial,adj. 辅导的；家庭教师的，个别指导的
16603,throwback,（俚）复古队服
16604,mellow,adj. 成熟的；圆润的，柔和的；芳醇的
16605,misplaced,
16606,invert,vt. 使…转化；使…颠倒；使…反转；使…前后倒置
16607,nanotechnology,
16608,antagonist,n. 敌手；[解]对抗肌；[药]拮抗物；[药]反协同试剂
16609,fetish,n. 迷信；偶像；恋物（等于fetich）
16610,cut,n. 伤口；切口；削减；（服装等的）式样；[体育]削球；切入；vt. 切割；削减；缩短；刺痛；vi. 切割；相交；切牌；停拍；不出席；adj. 割下的；雕过的；缩减的
16611,mismatch,vt. 使配错
16612,sick,n. 病人
16613,Ramadan,n. 斋月（伊斯兰教历的九月，等于Ramazan）
16614,purge,vi. 净化；通便
16615,two-year-old,
16616,dispersion,n. 散布；驱散；[数]离差
16617,consternation,n. 惊愕；惊惶失措；恐怖
16618,ferocity,n. 凶猛；残忍；暴行
16619,belligerent,adj. 交战的；好战的；交战国的
16620,plod,vi. 沉重地走；辛勤工作
16621,purported,adj. 传说的
16622,scorn,n. 轻蔑；嘲笑；藐视的对象
16623,lifeguard,n. 救生员；警卫
16624,downpour,n. 倾盆大雨；注下
16625,enshrine,
16626,pseudonym,n. 假名；笔名
16627,caterer,
16628,cross-section,
16629,nave,n. （铁路车站等建筑的）中央广场；（教堂的）中殿；车轮的中心部
16630,homey,adj. 舒适的；家庭似的；自在的
16631,sundown,
16632,e-commerce,
16633,smartly,adv. 潇洒地；刺痛地；火辣辣地；漂亮地
16634,depose,vt. 免职；作证；废黜
16635,mastermind,vt. 策划
16636,inset,n. 插入物；插图，插页
16637,flak,n. [军]高射炮；谴责；抨击
16638,assumed,adj. 假装的；假定的
16639,scab,n. 痂；疤；疥癣；[美俚]恶棍
16640,cutting,n. 切断；剪辑；开凿
16641,promenade,
16642,disillusionment,
16643,manor,n. 庄园；领地；采邑，采地
16644,lynching,
16645,recuperate,vi. 恢复，复原；挽回损失
16646,pretentious,adj. 自命不凡的；炫耀的；做作的
16647,overhang,vi. 悬垂；逼近
16648,gynecologist,
16649,aural,adj. 耳的；听觉的；气味的；先兆的
16650,lexicon,n. 词典，辞典
16651,gauntlet,
16652,ever-increasing,
16653,second-class,
16654,conqueror,n. 胜利者；征服者
16655,feathered,
16656,functioning,n. 运行，运作；功能；机能；起酌（function的动名词）
16657,autocratic,adj. 专制的；独裁的，专横的
16658,nautical,adj. 航海的，海上的；船员的
16659,subsystem,n. 子系统；次要系统
16660,handiwork,n. 手工制品；手工艺；行为后果
16661,flashing,n. 闪光；遮雨板；防水板
16662,untrained,
16663,hand-painted,
16664,first-degree,
16665,abundantly,
16666,placate,vt. 抚慰；怀柔；使和解
16667,tiring,adj. 麻烦的；无聊的；引起疲劳的；累人的
16668,al-Qaeda,
16669,lenient,adj. 仁慈的；宽大的
16670,confirmed,adj. 确认的；惯常的；坚定的；保兑的
16671,commonwealth,n. 共和国；联邦；国民整体
16672,crashing,adj. 彻底的；最好的；猛撞的
16673,unsolicited,
16674,whirlpool,n. 漩涡，涡流；混乱，纷乱
16675,class-action,
16676,layman,n. 外行；门外汉；俗人；一般信徒
16677,engross,vt. 使全神贯注；用大字体书写；正式写成（决议等）；独占；吸引
16678,bankrupt,adj. 破产的
16679,embattled,
16680,snarl,n. 咆哮；混乱；怒骂
16681,stipulation,n. 契约；规定；条款；约定
16682,sassy,
16683,unstoppable,
16684,psycho,n. 心理分析，精神分析；精神病患者
16685,jogger,n. 慢跑者；[印刷]撞纸机
16686,insurrection,
16687,bassist,
16688,divine,adj. 神圣的；非凡的；天赐的；极好的
16689,matter-of-factly,
16690,twinge,n. 阵痛；悔恨
16691,windowless,
16692,hostel,n. 旅社，招待所（尤指青年旅社）
16693,subtext,
16694,semi-automatic,
16695,lumber,vi. 伐木；喧闹地向前走；笨重地行动，缓慢地移动
16696,extradition,n. 引渡；亡命者送还本国
16697,bourgeoisie,
16698,feast,vt. 款待，宴请；享受
16699,dank,adj. 潮湿的；阴湿的；透水的
16700,hitherto,adv. 迄今；至今
16701,dryly,adv. 干燥地；冷淡地；枯燥无味地
16702,protectionism,n. 保护主义，贸易保护主义
16703,disrespectful,adj. 无礼的；失礼的；不尊敬的
16704,jasmine,n. 茉莉；淡黄色
16705,persistently,
16706,comfy,
16707,Passover,n. （圣经）逾越节；（圣经）逾越节祭神的羔羊
16708,assent,vi. 赞成；同意
16709,knocking,n. 爆震音；卡答卡答的故障声音
16710,bottom,n. 底部；臀部；末端；尽头
16711,mitt,n. 棒球手套；连指手套；女用露指长手套；[俚]手
16712,blogger,n. 写博客的人；博客使用者
16713,crease,n. 折痕；折缝
16714,functionally,adv. 功能地；函数地；职务上地
16715,incoherent,
16716,extrinsic,adj. 外在的；非固有的；外来的
16717,jettison,n. 投弃；投弃货物
16718,poetics,n. 诗学；诗论；诗情
16719,rant,vi. 咆哮；痛骂；大声责骂
16720,rigidly,adv. 严格地；坚硬地；严厉地；牢牢地
16721,surgically,adv. 如外科手术般地
16722,digitally,adv. 数位
16723,dent,n. 凹痕；削弱；减少；[机械学]齿
16724,junta,n. 团体，派别
16725,foreclose,vt. 阻止；排除；取消抵押品赎回权
16726,passivity,n. 被动性；被动结构；无抵抗
16727,antioxidant,n. 抗氧化剂；硬化防止剂；防老化剂
16728,snare,n. 陷阱；圈套；勒除器
16729,positive,adj. 确定的，肯定的；积极的；正的，阳性的；绝对的；实际的，真实的
16730,breakfast,n. 早餐；早饭
16731,chagrin,n. 懊恼；气愤；委屈
16732,aft,adv. 在船尾；近船尾
16733,unanticipated,adj. 意料之外的；不曾预料到的；未预料到的
16734,balloon,vi. 激增；膨胀如气球
16735,off-road,adj. 越野的
16736,incandescent,adj. 辉耀的；炽热的；发白热光的
16737,observant,adj. 善于观察的；机警的；严格遵守的
16738,re-enact,
16739,nothingness,
16740,sightseeing,n. 观光；游览
16741,messaging,n. 消息传送；信息传送；通知
16742,spear,n. 矛，枪
16743,look-alike,
16744,yoke,n. 束缚；轭；牛轭
16745,scrambled,n. 密码形式；扰频
16746,fostering,v. 哺育；养育（foster的现在分词）
16747,troll,vt. 轮唱，使转动；放声高唱；拖饵钓鱼
